gene	logFC_DE_Calu3_S2.24h_mock.24h	logCPM	PValue	FDR
PPP1CA	-0.419478266583489	7.79229968383193	1.90114881004531e-14	1.13720185372364e-13
RCN1	0.319024230771444	7.6409726792405	1.90910801814039e-14	1.14136457889137e-13
KMT2E	0.945961961947426	6.14704076359363	1.91288545900938e-14	1.14302417506147e-13
BRI3BP	-0.749929791217548	4.92644975819504	1.92596527881196e-14	1.15023766232763e-13
NYNRIN	-0.78780875871511	3.82942143946343	1.93170332063776e-14	1.15306119238696e-13
CCNT1	0.667117510376057	6.15741449459658	1.983979078424e-14	1.18364627402264e-13
PSAT1	0.779739814197917	5.33988851286178	2.0337303507019e-14	1.21269406962177e-13
ZC3H11A	0.491676804603786	7.55445045554434	2.10411341625499e-14	1.25400764593829e-13
AP2A2	-0.534174592407365	6.26182609921969	2.11140718901096e-14	1.25769782088633e-13
NIP7	0.571923383251738	6.82881383867474	2.21839024985966e-14	1.32073489419136e-13
TSPAN3	-0.330390157475712	8.12476297074541	2.23237728736673e-14	1.32836923778501e-13
HNRNPA1P10	-0.403304983425393	9.68533956885337	2.28891576859595e-14	1.3613025360597e-13
CDK14	-0.83108890969323	4.18493124958397	2.3190320102234e-14	1.37849543399373e-13
TMEM237	-0.867515156445915	4.7180996563522	2.32437909012596e-14	1.38095463589837e-13
AKR1C1	-1.16489883820273	5.15450218298632	2.37676564491227e-14	1.41134372036336e-13
MRPL44	0.611678216584571	5.95568187710049	2.46657816066762e-14	1.46391349702026e-13
MCCC1	-0.514655704093961	5.34314780670431	2.49929233926945e-14	1.48255839231197e-13
PPP2R1A	-0.358882961332164	8.12001947855224	2.50960133580913e-14	1.48739680250547e-13
NKILA	-0.731612365661271	4.50146313485376	2.51005541192109e-14	1.48739680250547e-13
VAMP5	2.36922293887827	2.77956874533679	2.5768757430669e-14	1.52620045955488e-13
UIMC1	0.635139397337349	5.72598961399454	2.58498683208623e-14	1.53021030677387e-13
POLR2B	-0.464610937786267	7.36690225766367	2.59769573522594e-14	1.53693631032316e-13
AMZ2	-0.724396518620611	5.29380757676643	2.61902755910644e-14	1.54875448352755e-13
SCD5	-0.788465809337424	4.44450464265557	2.66144266863312e-14	1.57302150062712e-13
PATJ	-0.576527904597327	6.1489266144365	2.7417559281919e-14	1.61965115985788e-13
KEAP1	0.54758123326677	6.57674617884283	2.7549290710174e-14	1.62659107540205e-13
ODF2	-0.789841020195587	5.22422514020938	2.940196887181e-14	1.73508102757998e-13
NADK	0.493122850931368	6.77259961086783	2.95179647849341e-14	1.74102600563542e-13
MYEOV	0.600320884972519	4.74876958756904	2.9686567634158e-14	1.75006609715209e-13
TBK1	0.614193234051313	5.43151776394819	3.05094308441979e-14	1.79764653704094e-13
BZW1	-0.34367944382173	9.2199202135449	3.20508312267619e-14	1.88749296589801e-13
FAM126B	0.608903082086882	5.5223254618614	3.21994910004637e-14	1.89526967915571e-13
PACS1	-0.692559935697452	5.79833379755453	3.22193837815687e-14	1.89546302628373e-13
HARS	0.485066093605373	7.10347793138725	3.26987374312127e-14	1.92267228388681e-13
ITM2C	-0.572250926240517	6.51018443122242	3.29124053281376e-14	1.93423935123602e-13
ETS1	0.435142620053829	6.65759786282931	3.50987390598659e-14	2.06166705553397e-13
IL2RG	2.77144434361248	3.64195171657128	3.55536026135083e-14	2.08731104232495e-13
TMEM205	-0.659302213053501	5.17246953960821	3.57265756735717e-14	2.09638770263483e-13
FOXN2	0.801251710454916	5.521826576684	3.6271951646481e-14	2.12729591028411e-13
PGD	-0.398776406024383	7.30777787915467	3.6576931132396e-14	2.14408071399094e-13
KIAA0196	-0.634561912073669	5.83482089205186	3.72543471501794e-14	2.18266870649383e-13
ADAM28	0.748298934264441	4.23795566894588	3.7418017687273e-14	2.19113307267751e-13
NME3	-0.860767541045897	3.86782577139185	3.74955741215383e-14	2.19454865358521e-13
SRRM1	0.524639319881047	6.32517578245923	3.79725147815135e-14	2.22132399385655e-13
HSD17B8	-1.3208642588537	3.08011514679411	3.80340371038212e-14	2.22378312226389e-13
BZW2	-0.369103275672552	7.86949924884326	3.98077505685338e-14	2.32629727208744e-13
HNRNPA1	-0.38298518219174	9.87247253950195	4.03042454920526e-14	2.35410621187716e-13
PITPNB	0.370944241985278	7.61326239661681	4.10873752075649e-14	2.39862001659303e-13
NLN	-0.50351401880967	6.29535188662465	4.21458824325005e-14	2.45915621780229e-13
ADGRF4	1.17765463923014	4.23690082508941	4.24047074453383e-14	2.47299400139829e-13
SLC44A2	-0.446371051959303	6.77082600878551	4.45173816718521e-14	2.59487679785928e-13
HDLBP	-0.398019841743546	9.2387173833941	4.45988413861029e-14	2.59829799254514e-13
DANCR	-1.25101256371347	5.28792037245686	4.49346596356054e-14	2.6165268899039e-13
UBE2B	0.489141604045107	6.36874881760449	4.62902453263762e-14	2.69408755690939e-13
PPIP5K1	-0.93635064244025	4.58938256908598	4.68559830495327e-14	2.72562351959387e-13
PIK3IP1	-1.74991985208285	2.46065373541281	4.81303185102244e-14	2.79832565031682e-13
SLC40A1	-0.803148829033721	5.81607402057956	4.86824942028882e-14	2.82898832147435e-13
HELZ	0.610745268769006	5.48481118895188	4.89324509858399e-14	2.84206647888748e-13
NAALADL2	-0.899084825935086	3.50368755775624	5.03663659011384e-14	2.92386232975428e-13
HSPB1	-0.587654302555716	5.29829206888492	5.1417252277375e-14	2.98335078923071e-13
RRBP1	0.542605875204901	7.9594977692851	5.2418921956342e-14	3.03992457463278e-13
CDC14B	-0.771694834648021	5.84579647060769	5.24966290560898e-14	3.04288485229636e-13
TTC9B	5.59726730406107	-0.974197119190343	5.36763381537127e-14	3.10968551953464e-13
MICAL3	0.567929044480931	6.94867720537541	5.51503487453734e-14	3.19345981852332e-13
AZI2	0.688518916103193	5.25665401776256	5.80455380472784e-14	3.35940023191475e-13
ANKRD18B	1.13246076289085	3.67573228708619	5.93273178811648e-14	3.4318432791573e-13
TNFAIP8L1	-1.42643843980932	3.53872886977115	5.95823631859699e-14	3.4448506131787e-13
GPATCH4	0.634755849213463	6.81605478772974	6.10985176740143e-14	3.53072092260013e-13
AGAP1	-0.573412678606223	6.58962533728411	6.16398820691222e-14	3.56020229784864e-13
ADK	-0.557500878192222	6.36875567968943	6.26772855097157e-14	3.61828962833781e-13
PARP1	-0.390146456922343	7.94788952015091	6.28275915469204e-14	3.62513297434278e-13
COX8A	-0.464244799889373	6.52893536751532	6.33439265604566e-14	3.65307849335266e-13
ATRN	-0.603733026895311	5.97002235386202	6.48236122424448e-14	3.7365246794092e-13
FEM1C	0.519530758493737	6.40831855719297	6.72620107134413e-14	3.87512028406111e-13
HYOU1	0.406916469580017	8.08638356352423	6.77237268720789e-14	3.89975224415255e-13
CD9	-0.448385418294127	6.87834685157241	6.82900004684579e-14	3.93037708192894e-13
CLINT1	-0.380078425720345	8.0040348774018	6.9955033773561e-14	4.02417742166155e-13
E2F6	0.696518504060874	5.64046303539867	7.57280944205598e-14	4.35407930288085e-13
SERPINH1	0.402145592240115	7.94962008787826	7.65036700245372e-14	4.39645712985923e-13
KIAA1549L	-0.632861425792943	4.81340900551442	8.15986611565161e-14	4.6868923994933e-13
TBC1D16	-0.613245745110424	5.88469082067074	8.21112014399439e-14	4.71395946697223e-13
TMX4	-1.10307810648103	5.08776205795588	8.45148591706651e-14	4.84951275874711e-13
NECAP1	0.869627579295195	5.26258289737078	8.73575838075902e-14	5.01011107535692e-13
AP5B1	0.571393224439405	5.52608220410126	8.81688152350152e-14	5.05409687733414e-13
RAB1B	-0.35684418734284	7.55635047952031	8.83045832640028e-14	5.05933839755052e-13
SPAG16	-1.13272925965788	4.01478567861626	8.85574106674951e-14	5.07127811313659e-13
GAA	-0.510456580757493	5.98817508371337	9.22896787414729e-14	5.28235759015261e-13
LIN54	0.845431550683661	4.64727801000983	9.32052722494412e-14	5.3298121257651e-13
GNG10	-0.746370699357875	5.78921902402051	9.3212170358601e-14	5.3298121257651e-13
HSDL2	-0.698967762974145	5.95169753373556	9.32709673609512e-14	5.33050350771425e-13
SERPINB1	0.704947214472622	5.78092927757378	9.35329567215051e-14	5.34280097628898e-13
AARS	0.340191080068923	7.32530750462682	9.41623049238049e-14	5.37605996045716e-13
GABPB1	0.660663326099403	5.78293499241712	9.80653181298968e-14	5.59609737908256e-13
CYP27A1	-2.11585477309297	2.76854412030236	1.0161292606275e-13	5.79564380386891e-13
NUF2	-0.83467678116924	4.42287557092327	1.02214800528428e-13	5.82706053162314e-13
LOC101927550	1.24203733130228	3.09488321370329	1.0290339081242e-13	5.86338691633623e-13
VAMP1	1.53262500181751	2.2135538365531	1.0325236415385e-13	5.8803354894605e-13
AGBL5	-0.656587341943666	5.70748941641871	1.04422502024053e-13	5.94401005287041e-13
ATP5L	-0.473762818736778	7.19887916204132	1.06322425872846e-13	6.04914180701292e-13
GGA3	0.57965846901929	5.66699904072491	1.07716255697454e-13	6.12538926893396e-13
TNIK	-0.763150529701328	5.72405783184008	1.08112076826967e-13	6.14483631885542e-13
NEK6	-0.746608553784732	5.3154727380505	1.08710513106255e-13	6.1757744454041e-13
ACTN1	-0.338432036654654	8.3020191145386	1.08998352822961e-13	6.18904577496746e-13
LMCD1	-1.00347729652932	4.82999611492779	1.09106749714319e-13	6.19212001237954e-13
DEDD2	0.600754216772925	5.56406106858219	1.09220486326547e-13	6.19549408769823e-13
RRAD	2.96003735745032	0.401284548111997	1.10345048181876e-13	6.25617503675981e-13
GNPNAT1	-0.520687997857222	6.61111472048943	1.1181928212772e-13	6.33661105721783e-13
TMBIM1	-0.370365725255761	7.60708154225048	1.14855551868348e-13	6.50544125793277e-13
TMED10	-0.360698032694566	7.58185615374604	1.1519470200233e-13	6.52141435492357e-13
SREK1	0.648021158051297	6.88564837782869	1.18544695179004e-13	6.70773726364883e-13
RBM25	0.532831592309199	7.62255951660185	1.1890140237347e-13	6.72458724127061e-13
ZNF254	1.07513601360769	4.36395200389104	1.20044041283813e-13	6.78584766306172e-13
GPC1	-0.501825612610229	6.85614711472871	1.21167076279103e-13	6.84593980976934e-13
CALU	-0.331480764105249	8.26597028640236	1.32206133305182e-13	7.46595051663553e-13
IQGAP1	-0.407000768351501	8.77560260197721	1.33206085428393e-13	7.51869956970449e-13
EXOC8	0.6330466645494	5.05242275478323	1.33493198249091e-13	7.53118077912443e-13
PLOD3	0.527699571695268	7.35667930617057	1.346297397085e-13	7.59154752615172e-13
CBX3	-0.28202217098181	8.91137680418	1.35989507526665e-13	7.6644357995152e-13
NR2F2	-0.392260860291218	7.432366916065	1.38145872940765e-13	7.78212659364735e-13
MTCH1	-0.381475065575834	8.08787669620404	1.38971612805727e-13	7.82270222324579e-13
RREB1	0.57757082201486	5.85752168599826	1.39049822252046e-13	7.82270222324579e-13
SNX12	-0.455138056051907	6.35510854800304	1.3907178490288e-13	7.82270222324579e-13
KIF15	-0.701909401162617	5.21291573614509	1.39457760691416e-13	7.84054888064595e-13
SDE2	0.872903972376322	4.98703601241861	1.42675081028669e-13	8.01431625751579e-13
CAPN1	-0.461211054858214	7.85117607194545	1.42688956762219e-13	8.01431625751579e-13
CDC25C	-0.966212774588511	3.74905872976106	1.44741317055662e-13	8.12559100617938e-13
MACROD1	-0.795793217250805	4.42191631415999	1.48272193802661e-13	8.31971754114929e-13
TRIP12	0.406801643028327	8.35481472569353	1.51221608746983e-13	8.4810428532153e-13
RNF26	-0.482885786011341	6.03763274341938	1.5657480513242e-13	8.7769560460526e-13
SHANK2	-0.615549032786535	5.91952488385944	1.58881406634003e-13	8.90188264071613e-13
IRS2	1.33556504936132	3.28897379824177	1.61036018559652e-13	9.01817507272476e-13
MAPK1	-0.384480671192893	7.86929905072902	1.61974331960385e-13	9.06627293116174e-13
SYNPO	1.23941490150831	4.60556568222009	1.64642556461552e-13	9.21110537693969e-13
ATP10D	0.947579208182861	4.47871054937331	1.65497918718059e-13	9.25442305893779e-13
C12orf49	-0.480627442395955	6.80386684985229	1.65766570183742e-13	9.26490629533324e-13
FAM162A	-0.927051283637369	4.85982478981163	1.66152754942026e-13	9.28194514025130e-13
PCK2	0.624222258667505	4.32521530781802	1.70882816307538e-13	9.54151459157503e-13
HNRNPUL2	-0.485131498063774	7.7873882961205	1.74593206201164e-13	9.74392304339306e-13
C11orf80	-0.967323524208326	4.73726710711466	1.78726029932435e-13	9.96969784759959e-13
SLC20A1	0.546564010732302	7.58552661628132	1.79387202680063e-13	1.0001690982841e-12
NASP	0.349655426499723	7.89573330788476	1.82676277887739e-13	1.01800994117811e-12
CCDC50	0.368490333054879	6.97570349233044	1.8332120043575e-13	1.02110534923046e-12
GOT2	-0.342099881797312	7.6007682825376	1.85895807822138e-13	1.03494090471905e-12
ZNF543	1.386480533702	2.22371874111699	1.91638852101833e-13	1.06639406096452e-12
SGMS2	0.399521003575398	5.99016091419204	1.9389598238673e-13	1.07842828800183e-12
FAM64A	-1.11909794271062	4.02450693304895	1.98138794953093e-13	1.10148956005828e-12
MIPEP	-1.07835318445041	4.90097434175439	2.03434358988878e-13	1.13037796452778e-12
MRGBP	0.534414688629637	6.41980051284621	2.04834604058168e-13	1.13760454312208e-12
CANT1	0.364296720040941	6.75463777405889	2.13537409355438e-13	1.18536111525954e-12
PSMD2	-0.372901509516763	8.93848342249632	2.16115541306602e-13	1.19908929165399e-12
CREBL2	-0.689520816191341	4.88221165643616	2.17540297755692e-13	1.2064078806053e-12
COX19	0.642051754653522	4.91794435972192	2.18294364926361e-13	1.20973389500721e-12
RAB40B	-1.21941243658803	3.136986432674	2.18352039228498e-13	1.20973389500721e-12
RBBP7	-0.347973584666853	7.51872385764316	2.24611265982723e-13	1.24380804398875e-12
SEPT10	-0.466712700341269	6.45603374878274	2.26986960419181e-13	1.25635411215524e-12
GDE1	-0.416718699226652	6.60762361265754	2.45877814932771e-13	1.360253757551e-12
CANX	-0.249916691314779	10.6110813883738	2.50026035078561e-13	1.38253252827113e-12
PMVK	-0.820974156219602	4.95337235778251	2.57872082720873e-13	1.42522715743018e-12
PTOV1	-0.433120688856075	6.26186816529845	2.60364233041995e-13	1.43778008773717e-12
PDDC1	-0.55602014729408	5.78196495988082	2.60395289700582e-13	1.43778008773717e-12
C17orf53	0.999143575483034	3.65301001593507	2.62113081738149e-13	1.4465650879485e-12
CHSY1	0.782250762947865	5.44697483188001	2.63677806544448e-13	1.45449724799023e-12
LPP	-0.709724785220706	7.201855783261	2.69506343907417e-13	1.48593038793012e-12
PAPOLA	-0.348718209101774	8.14776572347668	2.70574282968553e-13	1.49109816104302e-12
POC5	0.849815788768786	3.88480607128231	2.80109071962239e-13	1.54267609869016e-12
USP6NL	0.631371306232246	5.39234612353728	2.80203938717664e-13	1.54267609869016e-12
PPM1L	-0.856621737700216	4.41441857932078	2.8816600249193e-13	1.58574666655757e-12
ETFA	-0.369405218683779	7.32020678397435	2.9094893691057e-13	1.6002892611857e-12
NPC1L1	-0.940604666118047	3.91087427421036	3.00019926729003e-13	1.64938700566383e-12
SPTLC2	-0.52191243082858	6.34863699655231	3.02009277350492e-13	1.65952425729474e-12
TESC	-0.438084666591466	6.53867119381497	3.04373308229446e-13	1.67170960867308e-12
PLD3	-0.453159729748214	6.31631271063075	3.08745654761012e-13	1.69490820480396e-12
HMGN3	-0.52539930925085	7.11368736916148	3.34615885062816e-13	1.83604379626054e-12
SLC3A1	-1.24695509786161	4.13805821499563	3.43450499980077e-13	1.8836139145952e-12
PLBD1	-0.525240946816487	5.52724940195574	3.62178706522097e-13	1.98537251562761e-12
KLF2	2.51718716121839	1.15948416287701	3.64170731708418e-13	1.99533392270195e-12
INTS5	0.551930950608942	5.30807835262428	3.66555563779218e-13	2.00687907826045e-12
KDM5B	0.601628051957257	6.37230489117766	3.66629534581007e-13	2.00687907826045e-12
ZMYND11	-0.5099118283522	6.58224826745804	3.74043680879448e-13	2.04648155794685e-12
RPA1	-0.439146360253814	6.90191279335985	3.76423023069059e-13	2.05851267958178e-12
EGFR	0.528269381719916	7.72594247363023	3.78577413548771e-13	2.06930269196941e-12
ATP5H	-0.630257366378527	6.35874386453996	3.79235705174444e-13	2.07190861807368e-12
MOB3B	-0.769140600452022	4.11304911740077	3.87350689751086e-13	2.11523130245414e-12
RBM27	0.515486905450056	6.77866559791402	3.88653389040384e-13	2.12133004740215e-12
ARFIP2	0.458927484571666	6.03651035035073	3.90499286993585e-13	2.13038640652858e-12
ZNF44	1.35728823074066	2.71517030669906	4.23597212632579e-13	2.30984949248716e-12
ESF1	0.761886113661596	6.06132489646017	4.39888711050722e-13	2.39754052493882e-12
VPS26B	-0.695835566177592	5.82453572768085	4.40518657228868e-13	2.39982789257903e-12
SIAH2	0.460839984610842	5.33991135487012	4.41701025141486e-13	2.40512108775753e-12
ALDH6A1	-1.15279083280765	3.64956070817563	4.43941164318151e-13	2.41616619378305e-12
NDUFB10	-0.653872717580861	6.0904428975702	4.47290284947447e-13	2.43323356630373e-12
C3orf52	0.906934310100019	4.91812013526422	4.56697877482069e-13	2.48322671543728e-12
MEF2A	0.618658757784489	5.50969019308931	4.69930932734836e-13	2.55396273109652e-12
SAFB	0.419477682513555	7.52736151919115	4.78640189563736e-13	2.6000573457834e-12
HSPA7	3.10698546991873	1.8942719660758	4.88481437531125e-13	2.65225435135239e-12
CDC42EP2	0.623080830807284	5.28471743472971	4.96050719362948e-13	2.69207173565826e-12
DCUN1D3	0.866202322302473	4.49877100606503	4.97678516040334e-13	2.69962210245643e-12
TSPYL2	0.895214552319847	4.76485053531443	5.06518053261633e-13	2.74626629067697e-12
ATL3	-0.459118412897182	6.70899105460754	5.20651354354519e-13	2.82155456184621e-12
ZNF436	0.976529142241221	3.64757756008579	5.24964323009234e-13	2.8435775123419e-12
DDX55	0.602684633619286	5.66924368970548	5.78378333871641e-13	3.13141931901188e-12
HGD	-1.29096589242922	4.38760749801117	5.79159744749166e-13	3.13416318957906e-12
ARHGAP42	0.901300963262598	4.94523933239329	5.80629915006941e-13	3.14062996207309e-12
TGFBR1	-0.924008352037758	4.95040396103105	5.83907591629373e-13	3.15686278695691e-12
HIST3H2A	2.03945243807698	1.02129078912336	5.87702253549904e-13	3.17587396769179e-12
WNK1	0.49566224590015	7.28905516916711	5.95870369201474e-13	3.21848959947772e-12
ADGRL2	-0.437133187057151	6.29073640746758	6.05845122025629e-13	3.27081853248747e-12
CCNF	-0.556769857675904	5.73329730085559	6.08399465564803e-13	3.2830558394757e-12
SNX14	-0.605115136179363	6.06308644556769	6.09858496551228e-13	3.28937382851567e-12
UBR2	0.64892783912496	6.24002236219998	6.13567437455463e-13	3.30781538199301e-12
PLAGL2	0.540409904135299	6.76790458052808	6.3762878647437e-13	3.43590998112936e-12
DNAAF3	-1.62597195246242	1.71824691164901	6.38282332798224e-13	3.43780852488255e-12
CERS6	-0.486838083422284	7.01561465561834	6.48486321447026e-13	3.49111999371458e-12
C7orf31	1.09932650238138	2.81550203680968	6.49229437527697e-13	3.49347268764904e-12
ZSWIM6	0.718668283639152	4.63824359024118	6.55461142035896e-13	3.52534307919683e-12
PKD1P1	0.458272705627113	6.90757363646859	6.59703500670772e-13	3.54648895579629e-12
CDKAL1	0.582686003962241	4.67156247215434	6.67416660928106e-13	3.58626476043902e-12
NBEAL2	-0.411094752925168	7.23093490442901	6.75796855952466e-13	3.629585655052e-12
MYNN	0.575624749692999	5.08640953622493	6.7636450784811e-13	3.6309257422721e-12
PPP1R7	-0.699058199678165	5.23718302234223	6.90486749425712e-13	3.70499542604403e-12
SRCAP	0.464422043213612	7.23587743337116	7.0322105966642e-13	3.77155167010002e-12
ST14	0.253052128295897	8.31477241256832	7.50718894920685e-13	4.02440335731788e-12
MEF2D	0.655720095961396	4.59774821740036	7.74299691782742e-13	4.14886496822368e-12
MAPK13	-0.55827796147046	6.51000653084197	7.83415953228056e-13	4.19574203387696e-12
ALDOA	-0.370977131887795	9.66112034986047	7.94411693938583e-13	4.25263633345265e-12
CMTM7	-0.463431307778577	5.8324163304896	7.96503465906594e-13	4.26183500065258e-12
DCTN3	-0.66633562272882	4.72912525990017	8.05329020727141e-13	4.30703847870612e-12
ECHDC1	-0.605416781747229	5.94344081077064	8.09053051631149e-13	4.32492856124885e-12
