gene	logFC_DE_Caco2_S1.24h_mock.24h	logCPM	PValue	FDR
TMLHE	-0.582148718951539	3.80695187339803	0.00753964978702329	0.0329567303788958
FANCA	-0.231459951908311	6.18416864867005	0.00755621091617046	0.0330022890207063
STOML2	-0.162739324299459	7.37835795952116	0.00755692851417897	0.0330022890207063
IFI30	-0.361262805065017	4.80185672995196	0.00755874734952478	0.0330022890207063
NDUFA4	-0.158231099421221	7.36693541200317	0.00756235109565086	0.0330053969616303
CCDC86	0.165955572409188	7.18661056108569	0.00757202455717804	0.0330349832840493
SPNS2	0.342413600560711	6.45931001292728	0.00757645914439681	0.0330416997382502
PANK1	-0.321362874489413	4.13332598570732	0.00758552562264992	0.0330686034878929
P2RY1	-0.290922777025973	5.44181628128376	0.00762923459900747	0.0332464507363392
MST1R	2.21495271688156	5.8983713496928	0.00763232983407132	0.0332472444260519
MICA	-0.32712697680901	5.77626039239774	0.00764560600855218	0.0332923698495254
HELZ2	0.598496292615373	8.68748916002291	0.00766420850156222	0.0333606451671738
QDPR	-0.214436338225594	5.8261186592747	0.00768096708327568	0.0334208453379433
CTNS	-0.345804047450481	4.63927448880861	0.00770262469881801	0.0335023078077782
PACS1	-0.287786822851869	5.79833379755453	0.00771732567225296	0.0335534620561612
BAZ1A	0.257093451691538	6.86450547735488	0.00773909607830546	0.0336276117777953
TMSB4X	-0.141096422101394	10.4229503587917	0.00774027303428268	0.0336276117777953
LOC284023	0.552234744599868	2.70367934620479	0.00778095540705073	0.0337914931737709
VAMP5	0.666516083936129	2.77956874533679	0.00781660977713285	0.0339334223607521
PXDC1	0.314281951342278	5.27361659555703	0.0078388400169614	0.034014771702956
GNB5	0.315177807172749	5.07205683810033	0.00784130941474435	0.034014771702956
COX15	-0.205819299153611	5.7496533647583	0.00787865776680013	0.034163799807177
MLLT10	0.271049057479478	5.10499025448089	0.0078819936345617	0.0341652842199972
NMD3	0.208252175511752	6.7893395112139	0.0079209762690738	0.0343212232949656
KCNC4	-0.506843764320419	3.82791195157515	0.00793217184773193	0.0343508980011555
SPPL2B	-0.42682240242302	4.31877462440723	0.00793384448708015	0.0343508980011555
LARP4B	0.180228253037992	7.36389571821829	0.00793712189188078	0.0343520561820384
RASA2	0.354430596584112	5.52339881228283	0.00795553992877234	0.034418717667581
IGHMBP2	0.305989908395348	4.99918025971795	0.00796562711632974	0.0344492998403453
TK1	-0.180846771687149	6.85587777624511	0.00797879266542489	0.0344931669282175
FAH	-0.356018573905846	4.05804091658339	0.00799024946055241	0.034529616468491
SLC44A2	0.17714514645348	6.77082600878551	0.00800789771202996	0.0345927844766835
MIF4GD	-0.368122148201728	4.411079401285	0.00803087036697169	0.0346788965184441
FAM47E-STBD1	-0.502012943145821	3.9948048835492	0.00803942017306359	0.0347026862462839
HIRIP3	-0.340229962102595	5.17420607458244	0.0080518747619197	0.0347433068649488
ZNF789	-0.619328455215223	2.30814018190977	0.00805630988557928	0.0347493063961135
YIF1A	-0.22117613118017	6.19411467293742	0.00806084447735968	0.0347557302682682
ATAD1	0.248842407509037	5.79962426766854	0.00806453673201006	0.034757067660963
PTBP2	0.430391341333612	4.28299382894636	0.0080672454423807	0.034757067660963
KLHL18	0.29162692121957	5.41653423893196	0.00808679749628244	0.0348187968246407
CEP135	0.58804245388928	4.44171405712229	0.00808767461509879	0.0348187968246407
MCRS1	-0.152242627106023	6.33920889319948	0.00810636489480678	0.034886102015245
MCAT	0.327967281031565	4.64331056611096	0.00811997493987566	0.0349315016919717
SLC39A11	-0.427709145461344	4.67259280212009	0.00816097600491534	0.0350946567988315
MARCKS	-0.149445529200263	7.74844770610114	0.00819411571899807	0.0352161122211653
CHORDC1	0.13645403662766	7.29413913501678	0.0081953907000276	0.0352161122211653
FOXRED1	-0.265163930179483	5.04720905399111	0.00821048089477269	0.0352676772495449
VPS16	-0.228234283044257	5.31156581820914	0.00821752922507236	0.0352846730796655
TRAPPC3	-0.24657556572298	5.69787978723999	0.00828720719870015	0.0355572522921667
FGFR1OP2	0.24991579675277	5.5798172767619	0.00828724183800608	0.0355572522921667
LASP1	-0.137529065044921	9.08789115010861	0.0083026748149918	0.0355898615443073
ANXA3	-0.146440327862432	7.47266391767567	0.00830358159857373	0.0355898615443073
SETDB1	0.283784948337055	5.2448647312596	0.00830419708161661	0.0355898615443073
ILVBL	-0.210864444014546	5.89806628878574	0.00831156598854436	0.0356080715567781
LAPTM4B	-0.162878119530014	7.54899338103937	0.00832487396429372	0.0356513157031722
HNF1A	0.206204871996451	5.17957055170479	0.00832790744455069	0.0356513157031722
MSH2	-0.157878170508107	7.00731553970248	0.00833576181067964	0.0356715596345282
TMEM117	-0.34599154053664	3.67550068220939	0.00840710593154483	0.0359633808083663
ELL	0.329556803116846	4.2358807965804	0.00841408315494355	0.035979741868629
WWC1	0.183089626672234	7.82449279841248	0.0084555982124324	0.0361437237447532
KDELR1	-0.152563120794254	7.20501999880288	0.00849121333199354	0.0362823728034602
ATP5G2	-0.21490607073455	5.72290073031191	0.00851553493304003	0.0363726797121204
CMTM6	-0.169964220659438	7.49733193676507	0.00856207079416015	0.0365577680410586
FMOD	-0.521916058277365	3.68494950573063	0.0085718789638655	0.0365691615011378
MOK	0.972952416883976	3.37986903057453	0.00857347085246157	0.0365691615011378
KBTBD7	-0.590023892548613	3.14842414160013	0.00857435171970953	0.0365691615011378
RPS11	-0.127650011879587	9.28554366274279	0.00860173550627254	0.036672247789723
NUP37	-0.189019099249199	5.80658105529929	0.00861063582709928	0.0366964849494713
N4BP3	0.466998870897687	4.24017427349412	0.00862015328666241	0.0367233331320187
PSME2	-0.249273092370544	6.43515901566632	0.00869071044129597	0.0370101038307876
SYDE1	0.566050787277988	3.09082208986033	0.00870508494684106	0.0370525992752257
THOC5	-0.198326740942654	5.87105004059429	0.00870718227075749	0.0370525992752257
THAP8	-0.70570195900748	2.34425363257419	0.00871966969617267	0.0370919084019451
MRPL53	-0.257223317671222	5.07026250250694	0.00873191235896196	0.037118611686674
YTHDC1	0.194554832633106	6.55392166446345	0.00873245179871372	0.037118611686674
RPL22	-0.127912188329061	8.82062512444632	0.00873966883847457	0.0371354580988497
STXBP2	-0.197342820862454	6.17200363568479	0.00876353516003994	0.0372230095949147
PRRG2	-1.13228046790904	3.16560990994774	0.00879459785351865	0.0373410510796906
HS6ST2	-0.17816652828894	6.62116800809058	0.00880185604083186	0.0373579706188226
DPY19L4	-0.314028943722707	5.2618850447767	0.00884829591486675	0.0375394291171855
GGT3P	-0.525639356493202	2.81535656030161	0.00885118757157157	0.0375394291171855
ARHGEF18	-0.202902561025525	6.42920121791745	0.00885993405913729	0.0375625659052503
MAN2A1	-0.183357239201436	6.87838845776027	0.00887238389027409	0.0375884623575333
TELO2	-0.204784452530822	6.33069252361392	0.00887262924657801	0.0375884623575333
SORBS1	-0.255392366473282	4.47518014388476	0.0088967160900298	0.037676519753436
PTPN3	0.278339495513639	5.50582029027445	0.00891715557677765	0.0377490714383395
XPNPEP1	-0.199085046035242	6.1368327572203	0.00895108176062347	0.0378786415031501
SCOC	-0.296817961657164	5.70389748471847	0.00895973439400777	0.0379012040914791
TST	-0.469832529282129	4.89799476626153	0.00899767783603635	0.0380476091673519
TMEM104	-0.342039287912616	5.05635473471268	0.00901731430525762	0.0381165215429279
PPME1	-0.192359851737725	6.18306050521382	0.00902129436681475	0.0381192271782513
SOSTDC1	-0.589905569968319	2.31181898355319	0.00909280430593476	0.0384071708155564
FOXM1	-0.164715432392699	7.03442586472761	0.00911466758728832	0.038485276053911
METTL14	-0.423135490400498	4.36548304288275	0.00911926948938287	0.0384904669683161
DHX15	0.0976565706794624	8.68663250701601	0.00920765277831218	0.0388476373508579
JMJD7	-0.684297129327097	2.86745173882552	0.00921069891101565	0.0388476373508579
RBM26	0.241578940287288	5.58190584163754	0.00922696596339548	0.0388897390273019
TARS2	-0.257606005140384	4.9913561444197	0.00922749612599084	0.0388897390273019
TMEM56-RWDD3	-0.390099825084357	4.35241725766933	0.00923607641525773	0.0389115319776067
FBXO22	-0.226341721590579	5.81751237525375	0.00924401123213483	0.0389305904768837
OAF	-0.385735679358925	3.95612303275409	0.00926997043621304	0.0390255155250828
POLR2B	-0.142395031705087	7.36690225766367	0.00929169359506337	0.039102543879225
ALS2	0.234180482127628	5.63215820983472	0.00930181795950738	0.0391307218473489
SRSF9	-0.143910587142109	7.58438551006228	0.00931760466338855	0.0391826905023042
ZMIZ1	-0.318820605418794	5.22986046864547	0.00933333087838258	0.0392343665985195
UBE2K	-0.11569396357688	7.95347687632384	0.0093416154041831	0.0392547336553541
DTD2	-0.354171937959525	4.12774595620792	0.00936555377986495	0.0393408411076918
DNTTIP2	0.182641347292271	7.17721817015237	0.0093721073042881	0.039347888325089
PMM1	-0.417774644972878	3.09211550456979	0.00937412672881075	0.039347888325089
HIST2H2BE	1.02501260145042	1.94875484841031	0.00945429530703985	0.0396698060070757
COL18A1	-0.153982447607598	7.92539523911304	0.00947286440522155	0.0397229982305775
PMPCB	-0.147014340075928	6.35713343386866	0.00947393333774046	0.0397229982305775
RGS3	-0.336462844963113	4.73433358479374	0.00949877114779957	0.0398125138119121
AP3S2	-0.249246928273484	5.55851181016075	0.00952075756732675	0.0398900169294788
BABAM1	-0.201735298848497	5.62807763412435	0.00955422626564392	0.0400155538971721
ORC3	-0.274302241275414	5.21953257527475	0.00959531213915723	0.0401728897447548
CD276	-0.22261775633192	6.67735427800986	0.00960629091574306	0.0402041064251469
SMS	-0.162908157398071	7.9191892391818	0.00961476204679152	0.0402248091055834
FAM118A	-0.323978330475008	4.42962510557967	0.00962614183763628	0.04025766097213
CYC1	-0.182951020725622	7.58527870752778	0.00965366515169722	0.0403447724072236
ECI1	-0.226819218385111	5.96810345930771	0.00965404130764283	0.0403447724072236
NAA16	0.427660636495668	4.28011511912812	0.0096632733038446	0.0403645796523176
ITCH	0.184291776360001	7.37187198038577	0.0096672187581906	0.0403645796523176
SLC5A2	-0.53243725154529	4.47804466859606	0.00966939111271676	0.0403645796523176
CSRP2BP	-0.179253174383087	5.3747306117754	0.0096968694270007	0.0404644865705152
C7orf60	0.49949440522366	3.52971404108632	0.00970237510024378	0.0404726633841675
FBXO11	0.223655105496281	6.1034460465608	0.00971392134547397	0.0405044758721416
FBXL6	0.346637125578095	5.2314918496923	0.00971709935493943	0.0405044758721416
ZNF316	0.226340271772377	6.42312469628733	0.009727204018473	0.0405317924289275
NORAD	0.131196033387563	9.18550736182409	0.00978216514153972	0.0407459309344499
RNF145	0.230547405745307	7.2663293957287	0.00982591984177364	0.0409132517891874
PLEKHM2	0.178804707086638	5.98006896778805	0.0098333269847944	0.0409289398705689
ETFDH	-0.7143428983756	2.61301856701551	0.0098368599023018	0.0409289398705689
ARHGAP42	0.381401309408306	4.94523933239329	0.00986401998498686	0.0410175656533752
ZMYM5	0.402263790885435	3.63989023187784	0.00986570295082505	0.0410175656533752
RPL24	-0.148188640347338	8.59417848566082	0.00986894202086815	0.0410175656533752
TTC22	-0.68958218840288	3.07714313813556	0.00995509499893797	0.0413605748900178
PKIG	0.407859046509911	3.09212763224307	0.00999701293515304	0.0415196174049861
NUTF2	-0.160334613429528	6.90861602443633	0.0100035517836446	0.0415316611519591
DOCK1	-0.228821893874952	5.49362837672197	0.01003425615935	0.04163530968646
HOXA7	-0.525265153855989	2.37126364684821	0.0100358132784939	0.04163530968646
PI4KB	-0.22062481884865	5.70399511627916	0.0100736164568475	0.0417769566213665
SPCS1	-0.180920847155496	6.58813716959236	0.0101319973168327	0.0420038087094122
TM7SF3	-0.204211693288405	6.43107358430661	0.0101392363779912	0.0420185565657273
AKTIP	-0.284098020243687	5.03188981886855	0.0102232510675034	0.0423513482516936
EHBP1	0.160577873445552	6.9538821784907	0.0102294106107875	0.0423614888610006
SMIM13	0.362108371043519	4.77868773686147	0.0102374142068396	0.0423792558370186
CDC42SE1	0.20357122669243	6.58697587298351	0.0102556292618864	0.0424392664125849
TNIP2	0.216685139893094	6.11875669855663	0.0102697722979411	0.0424823889947089
ZNF664-FAM101A	-0.387178544170757	5.03970940945807	0.0103236134622653	0.0426859057210517
RAD54L2	0.326305328409887	5.38469817874791	0.0103277218752463	0.0426859057210517
LRRC58	0.253185640545079	6.61855338535909	0.0103301911505778	0.0426859057210517
AXIN1	0.196361635767323	6.3783307713242	0.0103489196912508	0.0427155286512896
NME3	1.07131057007685	3.86782577139185	0.0103490656944499	0.0427155286512896
NCOA2	-0.289149741751991	5.36415154724284	0.0103503090471554	0.0427155286512896
HERC6	-1.9768742654528	5.36336076684539	0.0103523308726424	0.0427155286512896
GORASP2	-0.149003492465678	7.35106622069986	0.010374701834041	0.0427923643049908
NDUFS8	-0.219053053437237	5.91886631425557	0.0103911379179883	0.0428195218962903
SH3BGRL2	-0.167653612608327	6.71841317942497	0.0103916558754739	0.0428195218962903
DRAM2	-0.389272621707333	4.20214819289997	0.010392541457349	0.0428195218962903
HNRNPA3	-0.112809198533397	9.23929168805149	0.0104009783523559	0.0428388184537848
RAB27B	-0.494730537238417	5.65691971751401	0.0104114001688591	0.0428662734946569
RNF25	0.312035872417538	4.96510310565462	0.0104199700522582	0.0428860866233045
RPS15A	0.131520744801091	8.73618398455331	0.0104403390145422	0.0429544301272425
PHF20	-0.167404510203345	6.40534808917609	0.0105131839059557	0.043226404400033
XRN1	0.429139771890728	6.37385624474113	0.0105159439113686	0.043226404400033
LRCH4	0.194846296383527	5.85385246643346	0.0105211611366188	0.043226404400033
VDAC1	-0.122324608052082	8.78022002735778	0.0105215939212557	0.043226404400033
RRAS2	0.215481713541371	5.99693752986804	0.0105426400946613	0.0432972836993053
NXN	-0.219205345258449	5.31970988370752	0.0105965797207693	0.0435031526450144
HIST1H4E	1.60420025622241	0.0775457903180411	0.0106059984168503	0.0435254574114621
YES1	0.187072284866797	7.69235991842156	0.0106096401050283	0.0435254574114621
SSH3	-0.359398229310302	5.06603731089478	0.0106376911503949	0.0436189141247043
PDE3A	-2.84053902632267	3.98717366920881	0.0106400645687529	0.0436189141247043
HENMT1	-0.383539747684411	3.99526799782002	0.0106469854073491	0.0436316138075675
HPS1	-0.401605082013227	4.08268860602782	0.0106559018498996	0.0436524794734043
KIN	0.379257136133526	4.39027674001182	0.0106654198925602	0.0436757937688515
ICMT	-0.136536075298828	7.65960406331981	0.0107091065661132	0.0438389645764166
AGL	-0.238855904661005	6.44881139411676	0.0107192722479004	0.0438500390291148
ETS2	0.181832277321216	7.57828590206814	0.0107194960914072	0.0438500390291148
AGO3	0.413770485259782	3.84021460426243	0.010734726641393	0.0438833756406267
KDM5A	0.20373689043393	5.91545327743684	0.0107353355637107	0.0438833756406267
TRIM16L	0.532393346686763	4.05099930821915	0.0107583553490544	0.0439617291796484
PEX3	-0.292745314997271	4.27591116521246	0.0107675004845673	0.043983351120389
LOC646626	1.39400053698029	0.583146093120877	0.010790227237594	0.0440552213750654
FAM101A	-0.407821841631482	4.9727841376965	0.0107928151200108	0.0440552213750654
ZNF385A	-0.440704340273369	3.68133931033638	0.010797853211299	0.0440600281374887
LOC441155	0.328274796748301	5.01326570255761	0.0108067994221692	0.044080772625167
CKAP4	-0.21086347569617	6.59097215922682	0.0108171455092306	0.0441072103239903
NUDT4	0.0914429363793729	8.02774913906611	0.010911201376281	0.0444748361812481
FSCN1	0.2094889272876	5.61360778349416	0.0109692906130712	0.0446956493277334
TRIM32	-0.288003965340533	4.23572532271444	0.0109752878661984	0.0447041257733484
CRNDE	-0.427105339805496	3.34873075108434	0.0109803163667071	0.0447086516921971
PGM2	-0.150302098923503	6.52411215952039	0.0110393523727453	0.0449329987981962
PSMB6	-0.21572844142651	5.99568850913197	0.0111088703182648	0.0451998349170609
EZH1	-0.519458874836684	4.28330913145105	0.0111449132201739	0.0453303259379345
SAT2	-0.38214635733282	3.56725002248023	0.011188510411825	0.0454914390203628
ATOX1	-0.307774601781096	5.23437109431222	0.0112053084093135	0.045540058987412
SMYD4	-0.315662879305329	4.35407360436776	0.0112084487598038	0.045540058987412
COL6A2	-0.872711853719464	5.33803060256676	0.01121733013469	0.0455599248495435
DHRS4	-0.433100715231734	3.99894668220293	0.0112298958286861	0.0455942807051737
SERPINA5	-0.582973487043932	4.07345160455045	0.0112337941291827	0.0455942807051737
SCARB1	-0.195706575671166	6.03788673672969	0.011237773733782	0.0455942807051737
HAUS6	0.268513436591907	5.87129940404117	0.0112553400930079	0.0456456209164232
MARCH6	0.174858511864806	7.50753976008608	0.0112584266082302	0.0456456209164232
B4GALT3	0.26538893303016	5.35881547362953	0.0112887698177245	0.0457388788934234
ESRRA	0.244670369314001	6.50071988266432	0.0112896617195593	0.0457388788934234
NIPA1	0.190389126167025	5.83779446062062	0.0112934513906656	0.0457388788934234
UNC50	-0.25956303179964	4.89731959164626	0.0113008728002278	0.0457526999890031
PARP1	-0.131902640568065	7.94788952015091	0.0113213693991121	0.0458194287064065
GALNT12	-0.646127156491647	4.22287492149886	0.0113385298494528	0.0458726129641281
ABCF1	-0.15103606931595	7.54573409566045	0.0113454759178732	0.0458844495572952
CDC14A	0.553366724728533	3.1372797872066	0.0113589637470716	0.0459227252020292
SRI	-0.240908800762087	5.84548645913073	0.0113805656591081	0.0459937662419974
AIG1	-0.405205369911914	4.45293169260785	0.0113863919751271	0.0460010235795136
RPL28	-0.126036657198698	9.1897335416349	0.0113944082040418	0.0460171198983472
